4.556548,0.937398
9.233709,6.610637
12.532256,16.380617
5.724617,6.656001
11.987003,8.453140
6.285462,-4.092397
3.214252,-5.389764
10.079730,7.171935
8.878340,6.943965
15.488955,14.769711
12.464897,-1.486216
5.981969,8.233892
2.597138,10.459420
12.221338,15.335994
12.747878,10.954360
10.063672,7.505030
8.648623,6.489926
10.708155,9.994277
9.416774,16.210377
11.563175,10.126901
11.854777,17.842165
6.220806,10.622740
6.764789,1.317740
13.392974,3.986096
7.977364,9.379697
-1.111672,11.325004
10.019532,15.646380
9.995298,19.737079
11.953665,14.345171
9.426545,3.804876
8.833610,15.710947
4.060442,1.896773
5.573542,11.902432
3.661839,7.123673
9.374137,18.188504
2.393776,9.558665
8.416021,4.827430
3.162356,-3.135881
12.780775,10.265064
9.693798,4.423656
14.165719,6.898561
8.168222,11.669052
6.700204,15.313224
12.462058,17.602050
13.179097,7.703864
8.677444,6.716239
10.201256,-8.434843
10.632979,2.933931
5.149454,0.483923
11.257920,13.190767
-0.773538,-0.431111
12.587501,5.277857
4.577453,4.490273
10.356065,4.105697
11.545207,15.713009
11.960035,11.003450
7.145245,8.698559
7.565869,1.927055
7.748177,13.090365
15.376990,12.375923
2.446773,9.454509
9.299972,12.734325
12.721988,-0.561977
5.023788,-2.266190
12.646591,13.493709
0.444740,-10.023912
4.096132,-7.055398
9.430093,13.166173
2.478034,-1.089949
7.760335,-0.302303
9.345022,8.392645
7.574808,9.284105
2.695024,0.857880
5.827395,-6.311497
9.402388,11.671905
7.963049,18.173882
6.903820,-7.120217
9.355455,3.972772
7.530073,5.430577
5.855827,3.376002
8.414939,11.873128
11.526252,-1.771990
4.552362,-2.321482
2.757222,-2.472099
8.160566,2.988370
4.763332,1.451492
12.112881,9.030316
6.786017,3.381050
3.180340,0.549806
0.682197,-5.770273
9.557003,10.104430
10.887943,12.476561
2.587405,-2.325433
13.916372,25.090831
8.186144,10.734873
11.976337,7.659307
5.884599,17.192067
9.466960,13.415336
10.464810,5.801334
8.038077,13.379231
6.714826,8.953190
12.657519,-2.072635
7.605086,4.453714
5.298288,-13.284786
1.937108,0.623227
7.805568,5.760635
9.100147,6.297932
9.443257,1.441267
9.379383,3.530822
15.490413,3.730826
6.549790,2.747354
4.727990,-3.720721
9.893015,2.089037
17.903453,20.808144
11.815578,17.446628
8.005230,16.264862
8.653751,10.844832
2.879023,-0.346802
14.700667,18.757153
12.843514,5.295124
8.584916,4.063865
17.890577,18.197855
13.801054,11.350483
8.203041,17.432830
8.218515,6.956466
14.574999,15.003270
8.648575,-9.157625
6.262832,14.013274
11.743164,6.968133
0.971236,0.662456
8.716748,2.552881
6.610851,-5.499659
12.714191,-4.243687
9.965902,8.330501
10.455552,12.403613
2.134321,-3.900546
14.383801,16.807114
4.483732,-12.812259
7.023318,0.738723
3.807015,4.725435
0.688489,-9.422667
9.198592,2.509762
14.561082,17.664355
13.790556,9.514294
16.589403,17.144611
2.925308,7.925392
10.997454,8.074216
9.399825,8.355994
5.618966,8.086625
13.724790,11.907496
10.433085,0.815122
12.682492,10.674284
11.564682,3.753137
9.145239,14.833267
10.748263,2.647998
3.751956,-0.799097
1.952169,11.251942
4.265760,5.257142
9.914127,7.056093
7.905085,6.255809
8.634154,-2.299208
13.344338,13.280994
5.815758,5.456138
5.675311,11.369112
1.948167,-8.891260
5.772238,-3.706909
11.704487,11.502925
2.049074,-6.423183
5.043610,2.759118
9.313399,12.031994
11.475468,-1.525291
11.567449,18.438034
12.056590,9.953614
7.594107,9.038224
1.893516,7.887229
4.141453,-3.179123
8.196354,-1.483614
12.689882,9.239439
6.754765,0.485379
8.400734,4.023339
4.055336,-0.326147
2.244992,-2.681115
11.863285,6.513699
4.220559,3.615465
9.625919,13.657641
